TABLE NO.  1
 ROW         TVKA        TVV2        TVCL        TVV3        TVQ         KA          V2          CL          V3          Q           IPRED       DV          PRED        RES         WRES
  4.4300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.2424E-01  5.1661E-02  7.2448E-01  1.7864E-01  1.0732E+04  1.1705E-01  1.0381E-01  7.9243E-02  2.4567E-02 -2.0104E-02
  4.4400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.2424E-01  5.1661E-02  7.2448E-01  1.7864E-01  1.0732E+04  1.2964E-01  1.4217E-01  8.8318E-02  5.3852E-02  5.3514E-01
  4.4500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.2424E-01  5.1661E-02  7.2448E-01  1.7864E-01  1.0732E+04  1.0808E-01  1.8100E-01  7.6313E-02  1.0469E-01  1.7869E+00
  4.4600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.2424E-01  5.1661E-02  7.2448E-01  1.7864E-01  1.0732E+04  6.9230E-02  5.2016E-02  5.3226E-02 -1.2095E-03 -3.1442E-01
  4.5100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8482E-01  4.2521E-02  7.2480E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.5300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8482E-01  4.2521E-02  7.2480E-01  1.7864E-01  1.0732E+04  7.7732E-02  8.3911E-02  7.5437E-02  8.4740E-03  7.1340E-02
  4.5400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8482E-01  4.2521E-02  7.2480E-01  1.7864E-01  1.0732E+04  9.1209E-02  1.0613E-01  8.8588E-02  1.7542E-02  2.3754E-01
  4.5500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8482E-01  4.2521E-02  7.2480E-01  1.7864E-01  1.0732E+04  8.0349E-02  8.6746E-02  7.8262E-02  8.4835E-03  8.0535E-02
  4.6100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4380E-01  5.9372E-02  7.2429E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.6300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4380E-01  5.9372E-02  7.2429E-01  1.7864E-01  1.0732E+04  1.3228E-01  1.3604E-01  7.3249E-02  6.2791E-02  5.3790E-01
  4.6400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4380E-01  5.9372E-02  7.2429E-01  1.7864E-01  1.0732E+04  1.5824E-01  1.5360E-01  8.7249E-02  6.6351E-02  4.5447E-01
  4.6500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4380E-01  5.9372E-02  7.2429E-01  1.7864E-01  1.0732E+04  1.3895E-01  2.2189E-01  7.9811E-02  1.4208E-01  2.2211E+00
  4.7100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5503E-01  3.8189E-02  7.2492E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.7400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5503E-01  3.8189E-02  7.2492E-01  1.7864E-01  1.0732E+04  6.8957E-02  5.5758E-02  8.7197E-02 -3.1439E-02 -4.5961E-01
  4.7500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5503E-01  3.8189E-02  7.2492E-01  1.7864E-01  1.0732E+04  6.4824E-02  6.8394E-02  8.0261E-02 -1.1867E-02 -9.4843E-02
  4.7600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5503E-01  3.8189E-02  7.2492E-01  1.7864E-01  1.0732E+04  4.6916E-02  5.2635E-02  5.4999E-02 -2.3642E-03  3.3198E-02
  4.8100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8322E-01  4.0632E-02  7.2491E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.8200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8322E-01  4.0632E-02  7.2491E-01  1.7864E-01  1.0732E+04  5.9958E-02  7.7559E-02  6.1093E-02  1.6466E-02  3.3534E-01
  4.8300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8322E-01  4.0632E-02  7.2491E-01  1.7864E-01  1.0732E+04  8.4779E-02  1.1199E-01  8.6639E-02  2.5351E-02  4.6764E-01
  4.8400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8322E-01  4.0632E-02  7.2491E-01  1.7864E-01  1.0732E+04  8.4567E-02  6.6045E-02  8.6627E-02 -2.0582E-02 -4.6382E-01
  4.8500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8322E-01  4.0632E-02  7.2491E-01  1.7864E-01  1.0732E+04  7.2973E-02  6.9355E-02  7.4918E-02 -5.5635E-03 -1.5446E-01
  4.9100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6820E-01  4.0647E-02  7.2482E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.9300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6820E-01  4.0647E-02  7.2482E-01  1.7864E-01  1.0732E+04  7.3464E-02  5.5793E-02  8.1256E-02 -2.5463E-02 -4.8301E-01
  4.9400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6820E-01  4.0647E-02  7.2482E-01  1.7864E-01  1.0732E+04  7.9853E-02  1.0147E-01  8.7907E-02  1.3563E-02  3.2197E-01
  5.0100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0632E-01  5.9141E-02  7.2449E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.0300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0632E-01  5.9141E-02  7.2449E-01  1.7864E-01  1.0732E+04  1.8129E-01  2.5568E-01  8.1598E-02  1.7408E-01  2.3415E+00
  5.0400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0632E-01  5.9141E-02  7.2449E-01  1.7864E-01  1.0732E+04  1.9281E-01  2.0630E-01  8.8667E-02  1.1763E-01  1.0626E+00
  5.0500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0632E-01  5.9141E-02  7.2449E-01  1.7864E-01  1.0732E+04  1.5656E-01  1.7766E-01  7.9174E-02  9.8486E-02  9.5497E-01
  5.0600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0632E-01  5.9141E-02  7.2449E-01  1.7864E-01  1.0732E+04  7.8352E-02  9.0846E-02  5.2541E-02  3.8305E-02  2.9960E-01
  5.1100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6442E-01  3.9370E-02  7.2487E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.1300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6442E-01  3.9370E-02  7.2487E-01  1.7864E-01  1.0732E+04  7.0510E-02  5.4357E-02  8.2092E-02 -2.7735E-02 -4.7735E-01
  5.1400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6442E-01  3.9370E-02  7.2487E-01  1.7864E-01  1.0732E+04  7.6355E-02  1.0469E-01  8.8615E-02  1.6075E-02  4.2456E-01
  5.1500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6442E-01  3.9370E-02  7.2487E-01  1.7864E-01  1.0732E+04  6.9206E-02  5.8971E-02  7.9353E-02 -2.0382E-02 -3.4471E-01
  5.2100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.1738E-01  4.9515E-02  7.2458E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.2200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.1738E-01  4.9515E-02  7.2458E-01  1.7864E-01  1.0732E+04  6.7067E-02  6.5587E-02  4.8761E-02  1.6826E-02  4.1132E-02
  5.2300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.1738E-01  4.9515E-02  7.2458E-01  1.7864E-01  1.0732E+04  1.1685E-01  1.3523E-01  8.4648E-02  5.0582E-02  5.2453E-01
  5.2400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.1738E-01  4.9515E-02  7.2458E-01  1.7864E-01  1.0732E+04  1.1855E-01  1.3594E-01  8.6808E-02  4.9132E-02  4.9924E-01
  5.2500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.1738E-01  4.9515E-02  7.2458E-01  1.7864E-01  1.0732E+04  9.7344E-02  1.3245E-01  7.3663E-02  5.8787E-02  8.6664E-01
  5.2600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.1738E-01  4.9515E-02  7.2458E-01  1.7864E-01  1.0732E+04  6.3723E-02  6.5892E-02  5.1735E-02  1.4157E-02  8.9972E-02
  5.3100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9558E-01  4.2986E-02  7.2481E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.3300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9558E-01  4.2986E-02  7.2481E-01  1.7864E-01  1.0732E+04  8.6751E-02  9.6232E-02  7.9018E-02  1.7214E-02  1.7793E-01
  5.3400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9558E-01  4.2986E-02  7.2481E-01  1.7864E-01  1.0732E+04  9.6859E-02  1.2600E-01  8.8511E-02  3.7489E-02  5.6463E-01
  5.3500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9558E-01  4.2986E-02  7.2481E-01  1.7864E-01  1.0732E+04  8.7287E-02  8.1164E-02  8.0651E-02  5.1283E-04 -1.5757E-01
  5.3600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9558E-01  4.2986E-02  7.2481E-01  1.7864E-01  1.0732E+04  5.7720E-02  6.0447E-02  5.4981E-02  5.4655E-03  3.5011E-02
  5.4100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4230E-01  5.3764E-02  7.2450E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.4300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4230E-01  5.3764E-02  7.2450E-01  1.7864E-01  1.0732E+04  1.4437E-01  1.7388E-01  8.8009E-02  8.5871E-02  9.7553E-01
  5.4400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4230E-01  5.3764E-02  7.2450E-01  1.7864E-01  1.0732E+04  1.3720E-01  1.5804E-01  8.5492E-02  7.2548E-02  7.6846E-01
  5.4500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.4230E-01  5.3764E-02  7.2450E-01  1.7864E-01  1.0732E+04  1.0976E-01  1.4138E-01  7.2337E-02  6.9043E-02  9.2273E-01
  5.5100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9865E-01  4.6308E-02  7.2464E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.5300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9865E-01  4.6308E-02  7.2464E-01  1.7864E-01  1.0732E+04  8.7991E-02  6.5886E-02  7.3778E-02 -7.8919E-03 -4.2920E-01
  5.5400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9865E-01  4.6308E-02  7.2464E-01  1.7864E-01  1.0732E+04  1.0557E-01  1.4187E-01  8.8512E-02  5.3358E-02  7.9600E-01
  5.5500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9865E-01  4.6308E-02  7.2464E-01  1.7864E-01  1.0732E+04  9.2931E-02  1.1607E-01  7.8916E-02  3.7154E-02  5.4509E-01
  5.6100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.0299E-01  4.7993E-02  7.2460E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.6300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.0299E-01  4.7993E-02  7.2460E-01  1.7864E-01  1.0732E+04  9.7501E-02  9.6882E-02  7.7511E-02  1.9371E-02  7.0504E-02
  5.6400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.0299E-01  4.7993E-02  7.2460E-01  1.7864E-01  1.0732E+04  1.1150E-01  1.1837E-01  8.8628E-02  2.9742E-02  2.4053E-01
  5.6500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  2.0299E-01  4.7993E-02  7.2460E-01  1.7864E-01  1.0732E+04  9.6717E-02  1.4015E-01  7.8137E-02  6.2013E-02  1.0131E+00
  5.7100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9668E-01  4.6509E-02  7.2466E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.7200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9668E-01  4.6509E-02  7.2466E-01  1.7864E-01  1.0732E+04  5.4310E-02  5.6229E-02  4.5935E-02  1.0294E-02  6.0944E-02
  5.7300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9668E-01  4.6509E-02  7.2466E-01  1.7864E-01  1.0732E+04  9.9927E-02  1.1790E-01  8.4159E-02  3.3741E-02  4.1397E-01
  5.7400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9668E-01  4.6509E-02  7.2466E-01  1.7864E-01  1.0732E+04  1.0435E-01  8.8384E-02  8.8029E-02  3.5494E-04 -2.7289E-01
  5.7500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9668E-01  4.6509E-02  7.2466E-01  1.7864E-01  1.0732E+04  8.8961E-02  1.3175E-01  7.5980E-02  5.5770E-02  9.6571E-01
  5.8100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8052E-01  4.1718E-02  7.2482E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.8600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.8052E-01  4.1718E-02  7.2482E-01  1.7864E-01  1.0732E+04  5.3680E-02  5.7579E-02  5.4120E-02  3.4594E-03  7.3980E-02
  5.9100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.7611E-01  4.1937E-02  7.2478E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.9300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.7611E-01  4.1937E-02  7.2478E-01  1.7864E-01  1.0732E+04  8.2113E-02  5.4085E-02  8.4447E-02 -3.0362E-02 -6.4549E-01
  5.9400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.7611E-01  4.1937E-02  7.2478E-01  1.7864E-01  1.0732E+04  8.5350E-02  1.2449E-01  8.7565E-02  3.6925E-02  7.2692E-01
  5.9500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.7611E-01  4.1937E-02  7.2478E-01  1.7864E-01  1.0732E+04  7.3574E-02  7.5859E-02  7.5115E-02  7.4431E-04 -5.1043E-03
  6.0100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0404E-01  5.8833E-02  7.2428E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.0200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0404E-01  5.8833E-02  7.2428E-01  1.7864E-01  1.0732E+04  2.9746E-01  2.5706E-01  1.3526E-01  1.2180E-01 -2.5237E-01
  6.0300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0404E-01  5.8833E-02  7.2428E-01  1.7864E-01  1.0732E+04  5.5083E-01  7.0798E-01  2.5118E-01  4.5680E-01  2.2763E+00
  6.0400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0404E-01  5.8833E-02  7.2428E-01  1.7864E-01  1.0732E+04  5.6733E-01  5.8570E-01  2.6555E-01  3.2015E-01  8.3679E-01
  6.0500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0404E-01  5.8833E-02  7.2428E-01  1.7864E-01  1.0732E+04  4.4076E-01  6.4982E-01  2.2991E-01  4.1991E-01  2.5849E+00
  6.0600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  3.0404E-01  5.8833E-02  7.2428E-01  1.7864E-01  1.0732E+04  2.4761E-01  1.8526E-01  1.6297E-01  2.2291E-02 -1.1664E+00
  6.1100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.3589E-01  4.1094E-02  7.2467E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.1200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.3589E-01  4.1094E-02  7.2467E-01  1.7864E-01  1.0732E+04  1.0521E-01  8.6748E-02  1.4230E-01 -5.5552E-02 -5.0482E-01
  6.1300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.3589E-01  4.1094E-02  7.2467E-01  1.7864E-01  1.0732E+04  1.9192E-01  1.8008E-01  2.5631E-01 -7.6232E-02 -4.0229E-01
  6.1400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.3589E-01  4.1094E-02  7.2467E-01  1.7864E-01  1.0732E+04  2.0060E-01  1.9879E-01  2.6264E-01 -6.3847E-02 -2.9552E-01
  6.1500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.3589E-01  4.1094E-02  7.2467E-01  1.7864E-01  1.0732E+04  1.7845E-01  1.9367E-01  2.2325E-01 -2.9582E-02 -6.4439E-02
  6.1600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.3589E-01  4.1094E-02  7.2467E-01  1.7864E-01  1.0732E+04  1.3860E-01  2.1215E-01  1.5934E-01  5.2812E-02  9.3623E-01
  6.1700E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.3589E-01  4.1094E-02  7.2467E-01  1.7864E-01  1.0732E+04  8.1555E-02  7.6733E-02  7.8556E-02 -1.8229E-03 -1.3236E-01
  6.2100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9639E-01  3.2514E-02  7.2536E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.2200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9639E-01  3.2514E-02  7.2536E-01  1.7864E-01  1.0732E+04  1.3455E-01  1.7612E-01  1.5598E-01  2.0141E-02  4.8964E-01
  6.2300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9639E-01  3.2514E-02  7.2536E-01  1.7864E-01  1.0732E+04  2.1252E-01  2.7860E-01  2.5157E-01  2.7030E-02  4.9382E-01
  6.2400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9639E-01  3.2514E-02  7.2536E-01  1.7864E-01  1.0732E+04  2.2108E-01  1.9066E-01  2.6564E-01 -7.4983E-02 -4.7928E-01
  6.2500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9639E-01  3.2514E-02  7.2536E-01  1.7864E-01  1.0732E+04  1.9291E-01  1.8520E-01  2.3615E-01 -5.0955E-02 -2.8808E-01
  6.2600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.9639E-01  3.2514E-02  7.2536E-01  1.7864E-01  1.0732E+04  1.2872E-01  5.5120E-02  1.6270E-01 -1.0758E-01 -1.2925E+00
  6.3100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5246E-01  3.5160E-02  7.2495E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.3300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5246E-01  3.5160E-02  7.2495E-01  1.7864E-01  1.0732E+04  1.4337E-01  1.3855E-01  1.9900E-01 -6.0455E-02 -3.0276E-01
  6.3400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5246E-01  3.5160E-02  7.2495E-01  1.7864E-01  1.0732E+04  1.8794E-01  1.6273E-01  2.6136E-01 -9.8635E-02 -5.2696E-01
  6.3500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5246E-01  3.5160E-02  7.2495E-01  1.7864E-01  1.0732E+04  1.7861E-01  2.5910E-01  2.4392E-01  1.5177E-02  5.7566E-01
  6.3600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5246E-01  3.5160E-02  7.2495E-01  1.7864E-01  1.0732E+04  1.3059E-01  6.4629E-02  1.6816E-01 -1.0353E-01 -1.1288E+00
  6.4100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.4200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  7.8642E-02  5.6887E-02  9.1101E-02 -3.4214E-02 -4.5109E-01
  6.4300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  2.2689E-01  1.1065E-01  2.6151E-01 -1.5086E-01 -1.2121E+00
  6.4400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  2.2924E-01  3.5931E-01  2.6232E-01  9.6988E-02  1.1734E+00
  6.4500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  1.9913E-01  2.0009E-01  2.2340E-01 -2.3306E-02 -6.1120E-02
  6.4600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  1.4260E-01  1.2642E-01  1.5331E-01 -2.6891E-02 -2.9935E-01
  6.4700E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  7.5352E-02  7.3517E-02  7.4684E-02 -1.1675E-03 -7.7783E-02
  6.4800E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6074E-01  4.0615E-02  7.2470E-01  1.7864E-01  1.0732E+04  3.9678E-02  6.2952E-02  3.6239E-02  2.6713E-02  5.6019E-01
  6.5100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5986E-01  3.8139E-02  7.2474E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.5200E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5986E-01  3.8139E-02  7.2474E-01  1.7864E-01  1.0732E+04  8.3856E-02  6.8034E-02  1.0306E-01 -3.5022E-02 -4.0113E-01
  6.5300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5986E-01  3.8139E-02  7.2474E-01  1.7864E-01  1.0732E+04  1.9765E-01  1.6596E-01  2.4344E-01 -7.7483E-02 -5.0256E-01
  6.5400E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5986E-01  3.8139E-02  7.2474E-01  1.7864E-01  1.0732E+04  2.1662E-01  2.0658E-01  2.6601E-01 -5.9425E-02 -2.7627E-01
  6.5500E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5986E-01  3.8139E-02  7.2474E-01  1.7864E-01  1.0732E+04  1.9542E-01  3.1463E-01  2.3601E-01  7.8616E-02  1.1314E+00
  6.5600E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.5986E-01  3.8139E-02  7.2474E-01  1.7864E-01  1.0732E+04  1.3959E-01  5.5850E-02  1.6118E-01 -1.0533E-01 -1.3122E+00
  6.6100E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6502E-01  3.3916E-02  7.2511E-01  1.7864E-01  1.0732E+04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.6300E+02  1.8123E-01  4.2000E-02  7.2481E-01  1.7864E-01  1.0732E+04  1.6502E-01  3.3916E-02  7.2511E-01  1.7864E-01  1.0732E+04  1.7329E-01  1.9210E-01  2.3100E-01 -3.8904E-02 -9.4111E-02
