TABLE NO.  1
 ROW         TVKA        TVV2        TVCL        TVV3        TVQ         KA          V2          CL          V3          Q           IPRED       DV          PRED        RES         WRES
  4.4300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.2424E-01  5.1677E-02  7.2475E-01  1.7857E-01  8.8137E+06  1.1707E-01  1.0381E-01  7.9221E-02  2.4589E-02 -2.0302E-02
  4.4400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.2424E-01  5.1677E-02  7.2475E-01  1.7857E-01  8.8137E+06  1.2965E-01  1.4217E-01  8.8285E-02  5.3885E-02  5.3557E-01
  4.4500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.2424E-01  5.1677E-02  7.2475E-01  1.7857E-01  8.8137E+06  1.0807E-01  1.8100E-01  7.6284E-02  1.0472E-01  1.7881E+00
  4.4600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.2424E-01  5.1677E-02  7.2475E-01  1.7857E-01  8.8137E+06  6.9223E-02  5.2016E-02  5.3211E-02 -1.1955E-03 -3.1445E-01
  4.5100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8479E-01  4.2526E-02  7.2490E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.5300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8479E-01  4.2526E-02  7.2490E-01  1.7857E-01  8.8137E+06  7.7735E-02  8.3911E-02  7.5418E-02  8.4926E-03  7.1433E-02
  4.5400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8479E-01  4.2526E-02  7.2490E-01  1.7857E-01  8.8137E+06  9.1200E-02  1.0613E-01  8.8554E-02  1.7576E-02  2.3800E-01
  4.5500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8479E-01  4.2526E-02  7.2490E-01  1.7857E-01  8.8137E+06  8.0338E-02  8.6746E-02  7.8232E-02  8.5139E-03  8.0952E-02
  4.6100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4381E-01  5.9397E-02  7.2466E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.6300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4381E-01  5.9397E-02  7.2466E-01  1.7857E-01  8.8137E+06  1.3232E-01  1.3604E-01  7.3232E-02  6.2808E-02  5.3768E-01
  4.6400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4381E-01  5.9397E-02  7.2466E-01  1.7857E-01  8.8137E+06  1.5825E-01  1.5360E-01  8.7219E-02  6.6381E-02  4.5454E-01
  4.6500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4381E-01  5.9397E-02  7.2466E-01  1.7857E-01  8.8137E+06  1.3893E-01  2.2189E-01  7.9780E-02  1.4211E-01  2.2224E+00
  4.7100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5497E-01  3.8192E-02  7.2495E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.7400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5497E-01  3.8192E-02  7.2495E-01  1.7857E-01  8.8137E+06  6.8938E-02  5.5758E-02  8.7168E-02 -3.1410E-02 -4.5937E-01
  4.7500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5497E-01  3.8192E-02  7.2495E-01  1.7857E-01  8.8137E+06  6.4803E-02  6.8394E-02  8.0229E-02 -1.1835E-02 -9.4386E-02
  4.7600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5497E-01  3.8192E-02  7.2495E-01  1.7857E-01  8.8137E+06  4.6907E-02  5.2635E-02  5.4984E-02 -2.3491E-03  3.3470E-02
  4.8100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8319E-01  4.0635E-02  7.2495E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.8200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8319E-01  4.0635E-02  7.2495E-01  1.7857E-01  8.8137E+06  5.9962E-02  7.7559E-02  6.1081E-02  1.6478E-02  3.3549E-01
  4.8300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8319E-01  4.0635E-02  7.2495E-01  1.7857E-01  8.8137E+06  8.4775E-02  1.1199E-01  8.6610E-02  2.5380E-02  4.6808E-01
  4.8400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8319E-01  4.0635E-02  7.2495E-01  1.7857E-01  8.8137E+06  8.4557E-02  6.6045E-02  8.6593E-02 -2.0548E-02 -4.6367E-01
  4.8500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8319E-01  4.0635E-02  7.2495E-01  1.7857E-01  8.8137E+06  7.2965E-02  6.9355E-02  7.4890E-02 -5.5353E-03 -1.5421E-01
  4.9100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6815E-01  4.0651E-02  7.2491E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.9300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6815E-01  4.0651E-02  7.2491E-01  1.7857E-01  8.8137E+06  7.3455E-02  5.5793E-02  8.1233E-02 -2.5440E-02 -4.8292E-01
  4.9400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6815E-01  4.0651E-02  7.2491E-01  1.7857E-01  8.8137E+06  7.9834E-02  1.0147E-01  8.7872E-02  1.3598E-02  3.2262E-01
  5.0100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0636E-01  5.9155E-02  7.2476E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.0300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0636E-01  5.9155E-02  7.2476E-01  1.7857E-01  8.8137E+06  1.8133E-01  2.5568E-01  8.1575E-02  1.7411E-01  2.3418E+00
  5.0400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0636E-01  5.9155E-02  7.2476E-01  1.7857E-01  8.8137E+06  1.9282E-01  2.0630E-01  8.8634E-02  1.1767E-01  1.0628E+00
  5.0500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0636E-01  5.9155E-02  7.2476E-01  1.7857E-01  8.8137E+06  1.5655E-01  1.7766E-01  7.9144E-02  9.8516E-02  9.5544E-01
  5.0600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0636E-01  5.9155E-02  7.2476E-01  1.7857E-01  8.8137E+06  7.8335E-02  9.0846E-02  5.2528E-02  3.8318E-02  2.9976E-01
  5.1100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6438E-01  3.9374E-02  7.2493E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.1300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6438E-01  3.9374E-02  7.2493E-01  1.7857E-01  8.8137E+06  7.0502E-02  5.4357E-02  8.2068E-02 -2.7711E-02 -4.7727E-01
  5.1400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6438E-01  3.9374E-02  7.2493E-01  1.7857E-01  8.8137E+06  7.6340E-02  1.0469E-01  8.8581E-02  1.6109E-02  4.2519E-01
  5.1500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6438E-01  3.9374E-02  7.2493E-01  1.7857E-01  8.8137E+06  6.9191E-02  5.8971E-02  7.9322E-02 -2.0351E-02 -3.4444E-01
  5.2100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1737E-01  4.9527E-02  7.2480E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.2200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1737E-01  4.9527E-02  7.2480E-01  1.7857E-01  8.8137E+06  6.7086E-02  6.5587E-02  4.8753E-02  1.6834E-02  4.0820E-02
  5.2300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1737E-01  4.9527E-02  7.2480E-01  1.7857E-01  8.8137E+06  1.1685E-01  1.3523E-01  8.4622E-02  5.0608E-02  5.2471E-01
  5.2400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1737E-01  4.9527E-02  7.2480E-01  1.7857E-01  8.8137E+06  1.1854E-01  1.3594E-01  8.6774E-02  4.9166E-02  4.9972E-01
  5.2500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1737E-01  4.9527E-02  7.2480E-01  1.7857E-01  8.8137E+06  9.7334E-02  1.3245E-01  7.3636E-02  5.8814E-02  8.6734E-01
  5.2600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.1737E-01  4.9527E-02  7.2480E-01  1.7857E-01  8.8137E+06  6.3717E-02  6.5892E-02  5.1721E-02  1.4171E-02  9.0147E-02
  5.3100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9556E-01  4.2991E-02  7.2490E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.3300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9556E-01  4.2991E-02  7.2490E-01  1.7857E-01  8.8137E+06  8.6756E-02  9.6232E-02  7.8997E-02  1.7235E-02  1.7804E-01
  5.3400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9556E-01  4.2991E-02  7.2490E-01  1.7857E-01  8.8137E+06  9.6854E-02  1.2600E-01  8.8479E-02  3.7521E-02  5.6513E-01
  5.3500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9556E-01  4.2991E-02  7.2490E-01  1.7857E-01  8.8137E+06  8.7278E-02  8.1164E-02  8.0619E-02  5.4458E-04 -1.5730E-01
  5.3600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9556E-01  4.2991E-02  7.2490E-01  1.7857E-01  8.8137E+06  5.7715E-02  6.0447E-02  5.4966E-02  5.4806E-03  3.5202E-02
  5.4100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4233E-01  5.3778E-02  7.2476E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.4300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4233E-01  5.3778E-02  7.2476E-01  1.7857E-01  8.8137E+06  1.4439E-01  1.7388E-01  8.7979E-02  8.5901E-02  9.7584E-01
  5.4400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4233E-01  5.3778E-02  7.2476E-01  1.7857E-01  8.8137E+06  1.3720E-01  1.5804E-01  8.5458E-02  7.2582E-02  7.6894E-01
  5.4500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.4233E-01  5.3778E-02  7.2476E-01  1.7857E-01  8.8137E+06  1.0975E-01  1.4138E-01  7.2310E-02  6.9070E-02  9.2334E-01
  5.5100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9864E-01  4.6318E-02  7.2482E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.5300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9864E-01  4.6318E-02  7.2482E-01  1.7857E-01  8.8137E+06  8.8002E-02  6.5886E-02  7.3760E-02 -7.8742E-03 -4.2943E-01
  5.5400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9864E-01  4.6318E-02  7.2482E-01  1.7857E-01  8.8137E+06  1.0557E-01  1.4187E-01  8.8481E-02  5.3389E-02  7.9662E-01
  5.5500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9864E-01  4.6318E-02  7.2482E-01  1.7857E-01  8.8137E+06  9.2919E-02  1.1607E-01  7.8885E-02  3.7185E-02  5.4573E-01
  5.6100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0298E-01  4.8004E-02  7.2481E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.6300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0298E-01  4.8004E-02  7.2481E-01  1.7857E-01  8.8137E+06  9.7515E-02  9.6882E-02  7.7491E-02  1.9391E-02  7.0465E-02
  5.6400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0298E-01  4.8004E-02  7.2481E-01  1.7857E-01  8.8137E+06  1.1150E-01  1.1837E-01  8.8596E-02  2.9774E-02  2.4086E-01
  5.6500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  2.0298E-01  4.8004E-02  7.2481E-01  1.7857E-01  8.8137E+06  9.6706E-02  1.4015E-01  7.8107E-02  6.2043E-02  1.0139E+00
  5.7100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9666E-01  4.6519E-02  7.2484E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.7200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9666E-01  4.6519E-02  7.2484E-01  1.7857E-01  8.8137E+06  5.4322E-02  5.6229E-02  4.5928E-02  1.0301E-02  6.0791E-02
  5.7300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9666E-01  4.6519E-02  7.2484E-01  1.7857E-01  8.8137E+06  9.9931E-02  1.1790E-01  8.4134E-02  3.3766E-02  4.1423E-01
  5.7400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9666E-01  4.6519E-02  7.2484E-01  1.7857E-01  8.8137E+06  1.0434E-01  8.8384E-02  8.7995E-02  3.8894E-04 -2.7271E-01
  5.7500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9666E-01  4.6519E-02  7.2484E-01  1.7857E-01  8.8137E+06  8.8950E-02  1.3175E-01  7.5951E-02  5.5799E-02  9.6652E-01
  5.8100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8046E-01  4.1720E-02  7.2491E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.8600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.8046E-01  4.1720E-02  7.2491E-01  1.7857E-01  8.8137E+06  5.3668E-02  5.7579E-02  5.4105E-02  3.4739E-03  7.4327E-02
  5.9100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.7607E-01  4.1943E-02  7.2489E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.9300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.7607E-01  4.1943E-02  7.2489E-01  1.7857E-01  8.8137E+06  8.2111E-02  5.4085E-02  8.4421E-02 -3.0336E-02 -6.4553E-01
  5.9400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.7607E-01  4.1943E-02  7.2489E-01  1.7857E-01  8.8137E+06  8.5339E-02  1.2449E-01  8.7531E-02  3.6959E-02  7.2768E-01
  5.9500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.7607E-01  4.1943E-02  7.2489E-01  1.7857E-01  8.8137E+06  7.3564E-02  7.5859E-02  7.5086E-02  7.7261E-04 -4.7198E-03
  6.0100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0404E-01  5.8857E-02  7.2466E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.0200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0404E-01  5.8857E-02  7.2466E-01  1.7857E-01  8.8137E+06  2.9758E-01  2.5706E-01  1.3524E-01  1.2182E-01 -2.5377E-01
  6.0300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0404E-01  5.8857E-02  7.2466E-01  1.7857E-01  8.8137E+06  5.5090E-01  7.0798E-01  2.5110E-01  4.5688E-01  2.2764E+00
  6.0400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0404E-01  5.8857E-02  7.2466E-01  1.7857E-01  8.8137E+06  5.6730E-01  5.8570E-01  2.6545E-01  3.2025E-01  8.3717E-01
  6.0500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0404E-01  5.8857E-02  7.2466E-01  1.7857E-01  8.8137E+06  4.4068E-01  6.4982E-01  2.2982E-01  4.2000E-01  2.5863E+00
  6.0600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  3.0404E-01  5.8857E-02  7.2466E-01  1.7857E-01  8.8137E+06  2.4756E-01  1.8526E-01  1.6293E-01  2.2335E-02 -1.1665E+00
  6.1100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3584E-01  4.1109E-02  7.2484E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.1200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3584E-01  4.1109E-02  7.2484E-01  1.7857E-01  8.8137E+06  1.0522E-01  8.6748E-02  1.4228E-01 -5.5529E-02 -5.0496E-01
  6.1300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3584E-01  4.1109E-02  7.2484E-01  1.7857E-01  8.8137E+06  1.9191E-01  1.8008E-01  2.5623E-01 -7.6152E-02 -4.0203E-01
  6.1400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3584E-01  4.1109E-02  7.2484E-01  1.7857E-01  8.8137E+06  2.0057E-01  1.9879E-01  2.6253E-01 -6.3744E-02 -2.9507E-01
  6.1500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3584E-01  4.1109E-02  7.2484E-01  1.7857E-01  8.8137E+06  1.7843E-01  1.9367E-01  2.2317E-01 -2.9499E-02 -6.3932E-02
  6.1600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3584E-01  4.1109E-02  7.2484E-01  1.7857E-01  8.8137E+06  1.3859E-01  2.1215E-01  1.5930E-01  5.2854E-02  9.3686E-01
  6.1700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.3584E-01  4.1109E-02  7.2484E-01  1.7857E-01  8.8137E+06  8.1564E-02  7.6733E-02  7.8554E-02 -1.8212E-03 -1.3252E-01
  6.2100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9636E-01  3.2508E-02  7.2516E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.2200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9636E-01  3.2508E-02  7.2516E-01  1.7857E-01  8.8137E+06  1.3455E-01  1.7612E-01  1.5595E-01  2.0168E-02  4.8982E-01
  6.2300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9636E-01  3.2508E-02  7.2516E-01  1.7857E-01  8.8137E+06  2.1251E-01  2.7860E-01  2.5149E-01  2.7105E-02  4.9421E-01
  6.2400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9636E-01  3.2508E-02  7.2516E-01  1.7857E-01  8.8137E+06  2.2107E-01  1.9066E-01  2.6554E-01 -7.4883E-02 -4.7901E-01
  6.2500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9636E-01  3.2508E-02  7.2516E-01  1.7857E-01  8.8137E+06  1.9291E-01  1.8520E-01  2.3606E-01 -5.0863E-02 -2.8779E-01
  6.2600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.9636E-01  3.2508E-02  7.2516E-01  1.7857E-01  8.8137E+06  1.2872E-01  5.5120E-02  1.6266E-01 -1.0754E-01 -1.2929E+00
  6.3100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5242E-01  3.5164E-02  7.2497E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.3300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5242E-01  3.5164E-02  7.2497E-01  1.7857E-01  8.8137E+06  1.4337E-01  1.3855E-01  1.9896E-01 -6.0413E-02 -3.0260E-01
  6.3400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5242E-01  3.5164E-02  7.2497E-01  1.7857E-01  8.8137E+06  1.8792E-01  1.6273E-01  2.6128E-01 -9.8548E-02 -5.2664E-01
  6.3500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5242E-01  3.5164E-02  7.2497E-01  1.7857E-01  8.8137E+06  1.7858E-01  2.5910E-01  2.4383E-01  1.5273E-02  5.7640E-01
  6.3600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5242E-01  3.5164E-02  7.2497E-01  1.7857E-01  8.8137E+06  1.3058E-01  6.4629E-02  1.6811E-01 -1.0349E-01 -1.1289E+00
  6.4100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.4200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  7.8655E-02  5.6887E-02  9.1086E-02 -3.4199E-02 -4.5132E-01
  6.4300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  2.2689E-01  1.1065E-01  2.6142E-01 -1.5077E-01 -1.2120E+00
  6.4400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  2.2921E-01  3.5931E-01  2.6222E-01  9.7091E-02  1.1743E+00
  6.4500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  1.9911E-01  2.0009E-01  2.2331E-01 -2.3223E-02 -6.0628E-02
  6.4600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  1.4260E-01  1.2642E-01  1.5327E-01 -2.6852E-02 -2.9918E-01
  6.4700E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  7.5359E-02  7.3517E-02  7.4684E-02 -1.1671E-03 -7.7923E-02
  6.4800E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6071E-01  4.0626E-02  7.2485E-01  1.7857E-01  8.8137E+06  3.9686E-02  6.2952E-02  3.6248E-02  2.6704E-02  5.6022E-01
  6.5100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5982E-01  3.8148E-02  7.2487E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.5200E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5982E-01  3.8148E-02  7.2487E-01  1.7857E-01  8.8137E+06  8.3868E-02  6.8034E-02  1.0304E-01 -3.5006E-02 -4.0125E-01
  6.5300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5982E-01  3.8148E-02  7.2487E-01  1.7857E-01  8.8137E+06  1.9765E-01  1.6596E-01  2.4338E-01 -7.7415E-02 -5.0239E-01
  6.5400E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5982E-01  3.8148E-02  7.2487E-01  1.7857E-01  8.8137E+06  2.1660E-01  2.0658E-01  2.6591E-01 -5.9327E-02 -2.7587E-01
  6.5500E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5982E-01  3.8148E-02  7.2487E-01  1.7857E-01  8.8137E+06  1.9540E-01  3.1463E-01  2.3592E-01  7.8707E-02  1.1323E+00
  6.5600E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.5982E-01  3.8148E-02  7.2487E-01  1.7857E-01  8.8137E+06  1.3958E-01  5.5850E-02  1.6114E-01 -1.0529E-01 -1.3123E+00
  6.6100E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6498E-01  3.3916E-02  7.2504E-01  1.7857E-01  8.8137E+06  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.6300E+02  1.8116E-01  4.2000E-02  7.2491E-01  1.7857E-01  8.8137E+06  1.6498E-01  3.3916E-02  7.2504E-01  1.7857E-01  8.8137E+06  1.7328E-01  1.9210E-01  2.3094E-01 -3.8845E-02 -9.3873E-02
