TABLE NO.  2
 CWRES       IPRED       DV          PRED        RES         WRES
  1.0601E-01  0.0000E+00  1.3437E-01  0.0000E+00  1.3437E-01  1.0601E-01
  1.9007E-01  0.0000E+00  2.4091E-01  0.0000E+00  2.4091E-01  1.9007E-01
  3.8623E-01  0.0000E+00  4.8955E-01  0.0000E+00  4.8955E-01  3.8623E-01
  2.3838E-01  0.0000E+00  3.0215E-01  0.0000E+00  3.0215E-01  2.3838E-01
  3.0137E-01  0.0000E+00  3.8199E-01  0.0000E+00  3.8199E-01  3.0137E-01
  4.7009E-01  0.0000E+00  5.9584E-01  0.0000E+00  5.9584E-01  4.7009E-01
  2.1089E-01  0.0000E+00  2.6730E-01  0.0000E+00  2.6730E-01  2.1089E-01
  1.2089E-01  0.0000E+00  1.5323E-01  0.0000E+00  1.5323E-01  1.2089E-01
  3.9995E-02  0.0000E+00  5.0694E-02  0.0000E+00  5.0694E-02  3.9995E-02
  1.0291E-01  0.0000E+00  1.3044E-01  0.0000E+00  1.3044E-01  1.0291E-01
  9.3474E-01  0.0000E+00  1.1848E+00  0.0000E+00  1.1848E+00  9.3474E-01
  7.8756E-01  0.0000E+00  9.9824E-01  0.0000E+00  9.9824E-01  7.8756E-01
  4.0489E-01  0.0000E+00  5.1320E-01  0.0000E+00  5.1320E-01  4.0489E-01
  6.1123E-01  0.0000E+00  7.7474E-01  0.0000E+00  7.7474E-01  6.1123E-01
  4.3024E-01  0.0000E+00  5.4534E-01  0.0000E+00  5.4534E-01  4.3024E-01
  2.7259E-01  0.0000E+00  3.4551E-01  0.0000E+00  3.4551E-01  2.7259E-01
  1.8137E-01  0.0000E+00  2.2989E-01  0.0000E+00  2.2989E-01  1.8137E-01
  1.3620E-01  0.0000E+00  1.7264E-01  0.0000E+00  1.7264E-01  1.3620E-01
  3.7881E-01  0.0000E+00  4.8014E-01  0.0000E+00  4.8014E-01  3.7881E-01
  8.2374E-01  0.0000E+00  1.0441E+00  0.0000E+00  1.0441E+00  8.2374E-01
  1.3607E+00  0.0000E+00  1.7247E+00  0.0000E+00  1.7247E+00  1.3607E+00
  9.8074E-01  0.0000E+00  1.2431E+00  0.0000E+00  1.2431E+00  9.8074E-01
  5.2061E-01  0.0000E+00  6.5988E-01  0.0000E+00  6.5988E-01  5.2061E-01
  6.9373E-02  0.0000E+00  8.7931E-02  0.0000E+00  8.7931E-02  6.9373E-02
  4.4396E-02  0.0000E+00  5.6272E-02  0.0000E+00  5.6272E-02  4.4396E-02
  4.8540E-02  0.0000E+00  6.1525E-02  0.0000E+00  6.1525E-02  4.8540E-02
  4.5824E-02  0.0000E+00  5.8082E-02  0.0000E+00  5.8082E-02  4.5824E-02
  2.7763E-01  0.0000E+00  3.5190E-01  0.0000E+00  3.5190E-01  2.7763E-01
  5.2609E-01  0.0000E+00  6.6682E-01  0.0000E+00  6.6682E-01  5.2609E-01
  4.8829E-01  0.0000E+00  6.1891E-01  0.0000E+00  6.1891E-01  4.8829E-01
  2.7699E-01  0.0000E+00  3.5109E-01  0.0000E+00  3.5109E-01  2.7699E-01
  2.8438E-01  0.0000E+00  3.6045E-01  0.0000E+00  3.6045E-01  2.8438E-01
  2.1823E-01  0.0000E+00  2.7661E-01  0.0000E+00  2.7661E-01  2.1823E-01
  6.9686E-02  0.0000E+00  8.8328E-02  0.0000E+00  8.8328E-02  6.9686E-02
  9.4697E-02  0.0000E+00  1.2003E-01  0.0000E+00  1.2003E-01  9.4697E-02
  2.7054E-01  0.0000E+00  3.4291E-01  0.0000E+00  3.4291E-01  2.7054E-01
  6.1848E-01  0.0000E+00  7.8393E-01  0.0000E+00  7.8393E-01  6.1848E-01
  5.0877E-01  0.0000E+00  6.4487E-01  0.0000E+00  6.4487E-01  5.0877E-01
  3.3831E-01  0.0000E+00  4.2881E-01  0.0000E+00  4.2881E-01  3.3831E-01
  3.6201E-01  0.0000E+00  4.5885E-01  0.0000E+00  4.5885E-01  3.6201E-01
  8.0307E-02  0.0000E+00  1.0179E-01  0.0000E+00  1.0179E-01  8.0307E-02
  3.6407E-01  0.0000E+00  4.6146E-01  0.0000E+00  4.6146E-01  3.6407E-01
  8.5167E-01  0.0000E+00  1.0795E+00  0.0000E+00  1.0795E+00  8.5167E-01
  6.9782E-01  0.0000E+00  8.8450E-01  0.0000E+00  8.8450E-01  6.9782E-01
  5.7587E-01  0.0000E+00  7.2992E-01  0.0000E+00  7.2992E-01  5.7587E-01
  6.6568E-01  0.0000E+00  8.4376E-01  0.0000E+00  8.4376E-01  6.6568E-01
  1.5358E-01  0.0000E+00  1.9466E-01  0.0000E+00  1.9466E-01  1.5358E-01
  1.6227E-01  0.0000E+00  2.0568E-01  0.0000E+00  2.0568E-01  1.6227E-01
  1.9307E-01  0.0000E+00  2.4472E-01  0.0000E+00  2.4472E-01  1.9307E-01
  5.6406E-02  0.0000E+00  7.1495E-02  0.0000E+00  7.1495E-02  5.6406E-02
  6.3339E-01  0.0000E+00  8.0283E-01  0.0000E+00  8.0283E-01  6.3339E-01
  7.3949E-01  0.0000E+00  9.3731E-01  0.0000E+00  9.3731E-01  7.3949E-01
  7.7448E-01  0.0000E+00  9.8166E-01  0.0000E+00  9.8166E-01  7.7448E-01
  7.7838E-01  0.0000E+00  9.8660E-01  0.0000E+00  9.8660E-01  7.7838E-01
  3.2479E-01  0.0000E+00  4.1168E-01  0.0000E+00  4.1168E-01  3.2479E-01
  1.2871E-01  0.0000E+00  1.6314E-01  0.0000E+00  1.6314E-01  1.2871E-01
  9.1865E-02  0.0000E+00  1.1644E-01  0.0000E+00  1.1644E-01  9.1865E-02
  6.8763E-02  0.0000E+00  8.7158E-02  0.0000E+00  8.7158E-02  6.8763E-02
  6.8586E-01  0.0000E+00  8.6934E-01  0.0000E+00  8.6934E-01  6.8586E-01
  6.1985E-01  0.0000E+00  7.8567E-01  0.0000E+00  7.8567E-01  6.1985E-01
  1.2323E+00  0.0000E+00  1.5619E+00  0.0000E+00  1.5619E+00  1.2323E+00
  7.2245E-01  0.0000E+00  9.1571E-01  0.0000E+00  9.1571E-01  7.2245E-01
  4.6706E-01  0.0000E+00  5.9200E-01  0.0000E+00  5.9200E-01  4.6706E-01
  1.4429E-01  0.0000E+00  1.8289E-01  0.0000E+00  1.8289E-01  1.4429E-01
  1.1052E-01  0.0000E+00  1.4008E-01  0.0000E+00  1.4008E-01  1.1052E-01
  4.5188E-02  0.0000E+00  5.7276E-02  0.0000E+00  5.7276E-02  4.5188E-02
  1.0641E+00  0.0000E+00  1.3488E+00  0.0000E+00  1.3488E+00  1.0641E+00
  8.4086E-01  0.0000E+00  1.0658E+00  0.0000E+00  1.0658E+00  8.4086E-01
  7.7897E-01  0.0000E+00  9.8735E-01  0.0000E+00  9.8735E-01  7.7897E-01
  4.4624E-01  0.0000E+00  5.6562E-01  0.0000E+00  5.6562E-01  4.4624E-01
  2.0155E-01  0.0000E+00  2.5547E-01  0.0000E+00  2.5547E-01  2.0155E-01
  6.3181E-02  0.0000E+00  8.0083E-02  0.0000E+00  8.0083E-02  6.3181E-02
  4.7256E-02  0.0000E+00  5.9898E-02  0.0000E+00  5.9898E-02  4.7256E-02
  9.5739E-02  0.0000E+00  1.2135E-01  0.0000E+00  1.2135E-01  9.5739E-02
  5.4203E-01  0.0000E+00  6.8703E-01  0.0000E+00  6.8703E-01  5.4203E-01
  7.6623E-01  0.0000E+00  9.7120E-01  0.0000E+00  9.7120E-01  7.6623E-01
  5.9132E-01  0.0000E+00  7.4951E-01  0.0000E+00  7.4951E-01  5.9132E-01
  3.2515E-01  0.0000E+00  4.1213E-01  0.0000E+00  4.1213E-01  3.2515E-01
  1.6423E-01  0.0000E+00  2.0816E-01  0.0000E+00  2.0816E-01  1.6423E-01
  8.3668E-02  0.0000E+00  1.0605E-01  0.0000E+00  1.0605E-01  8.3668E-02
  5.8369E-02  0.0000E+00  7.3984E-02  0.0000E+00  7.3984E-02  5.8369E-02
  8.9830E-02  0.0000E+00  1.1386E-01  0.0000E+00  1.1386E-01  8.9830E-02
  6.7922E-01  0.0000E+00  8.6092E-01  0.0000E+00  8.6092E-01  6.7922E-01
  8.2690E-01  0.0000E+00  1.0481E+00  0.0000E+00  1.0481E+00  8.2690E-01
  5.6242E-01  0.0000E+00  7.1287E-01  0.0000E+00  7.1287E-01  5.6242E-01
  5.8418E-01  0.0000E+00  7.4046E-01  0.0000E+00  7.4046E-01  5.8418E-01
  1.7891E-01  0.0000E+00  2.2677E-01  0.0000E+00  2.2677E-01  1.7891E-01
  8.4078E-02  0.0000E+00  1.0657E-01  0.0000E+00  1.0657E-01  8.4078E-02
  7.5959E-02  0.0000E+00  9.6279E-02  0.0000E+00  9.6279E-02  7.5959E-02
  8.5861E-02  0.0000E+00  1.0883E-01  0.0000E+00  1.0883E-01  8.5861E-02
  8.3557E-01  0.0000E+00  1.0591E+00  0.0000E+00  1.0591E+00  8.3557E-01
  1.0636E+00  0.0000E+00  1.3481E+00  0.0000E+00  1.3481E+00  1.0636E+00
  7.5976E-01  0.0000E+00  9.6300E-01  0.0000E+00  9.6300E-01  7.5976E-01
  1.7736E-01  0.0000E+00  2.2480E-01  0.0000E+00  2.2480E-01  1.7736E-01
  5.9835E-02  0.0000E+00  7.5842E-02  0.0000E+00  7.5842E-02  5.9835E-02
  4.8084E-02  0.0000E+00  6.0947E-02  0.0000E+00  6.0947E-02  4.8084E-02
  4.1410E-02  0.0000E+00  5.2488E-02  0.0000E+00  5.2488E-02  4.1410E-02
  1.5623E-01  0.0000E+00  1.9802E-01  0.0000E+00  1.9802E-01  1.5623E-01
  7.2118E-01  0.0000E+00  9.1410E-01  0.0000E+00  9.1410E-01  7.2118E-01
  6.5214E-01  0.0000E+00  8.2660E-01  0.0000E+00  8.2660E-01  6.5214E-01
  5.2040E-01  0.0000E+00  6.5961E-01  0.0000E+00  6.5961E-01  5.2040E-01
  1.5916E-01  0.0000E+00  2.0174E-01  0.0000E+00  2.0174E-01  1.5916E-01
  7.9660E-02  0.0000E+00  1.0097E-01  0.0000E+00  1.0097E-01  7.9660E-02
  1.9179E-01  0.0000E+00  2.4310E-01  0.0000E+00  2.4310E-01  1.9179E-01
  1.4137E+00  0.0000E+00  1.7919E+00  0.0000E+00  1.7919E+00  1.4137E+00
  2.1555E+00  0.0000E+00  2.7321E+00  0.0000E+00  2.7321E+00  2.1555E+00
  2.4442E+00  0.0000E+00  3.0981E+00  0.0000E+00  3.0981E+00  2.4442E+00
  2.0139E+00  0.0000E+00  2.5527E+00  0.0000E+00  2.5527E+00  2.0139E+00
  1.8495E+00  0.0000E+00  2.3443E+00  0.0000E+00  2.3443E+00  1.8495E+00
  8.5837E-01  0.0000E+00  1.0880E+00  0.0000E+00  1.0880E+00  8.5837E-01
  4.9552E-01  0.0000E+00  6.2808E-01  0.0000E+00  6.2808E-01  4.9552E-01
  5.8406E-01  0.0000E+00  7.4030E-01  0.0000E+00  7.4030E-01  5.8406E-01
  5.0177E-01  0.0000E+00  6.3600E-01  0.0000E+00  6.3600E-01  5.0177E-01
  1.0753E+00  0.0000E+00  1.3630E+00  0.0000E+00  1.3630E+00  1.0753E+00
  1.7000E+00  0.0000E+00  2.1548E+00  0.0000E+00  2.1548E+00  1.7000E+00
  1.3702E+00  0.0000E+00  1.7368E+00  0.0000E+00  1.7368E+00  1.3702E+00
  2.0263E+00  0.0000E+00  2.5683E+00  0.0000E+00  2.5683E+00  2.0263E+00
  9.0824E-01  0.0000E+00  1.1512E+00  0.0000E+00  1.1512E+00  9.0824E-01
  1.9154E-01  0.0000E+00  2.4278E-01  0.0000E+00  2.4278E-01  1.9154E-01
  2.9124E-01  0.0000E+00  3.6915E-01  0.0000E+00  3.6915E-01  2.9124E-01
  1.5448E-01  0.0000E+00  1.9580E-01  0.0000E+00  1.9580E-01  1.5448E-01
  1.4089E+00  0.0000E+00  1.7858E+00  0.0000E+00  1.7858E+00  1.4089E+00
  4.2392E+00  0.0000E+00  5.3732E+00  0.0000E+00  5.3732E+00  4.2392E+00
  4.7132E+00  0.0000E+00  5.9740E+00  0.0000E+00  5.9740E+00  4.7132E+00
  2.5481E+00  0.0000E+00  3.2298E+00  0.0000E+00  3.2298E+00  2.5481E+00
  2.1897E-01  0.0000E+00  2.7755E-01  0.0000E+00  2.7755E-01  2.1897E-01
  8.0291E-02  0.0000E+00  1.0177E-01  0.0000E+00  1.0177E-01  8.0291E-02
  7.6554E-02  0.0000E+00  9.7033E-02  0.0000E+00  9.7033E-02  7.6554E-02
  4.4014E-02  0.0000E+00  5.5788E-02  0.0000E+00  5.5788E-02  4.4014E-02
  1.3029E-01  0.0000E+00  1.6514E-01  0.0000E+00  1.6514E-01  1.3029E-01
  1.5859E+00  0.0000E+00  2.0102E+00  0.0000E+00  2.0102E+00  1.5859E+00
  1.2311E+00  0.0000E+00  1.5604E+00  0.0000E+00  1.5604E+00  1.2311E+00
  1.5631E+00  0.0000E+00  1.9812E+00  0.0000E+00  1.9812E+00  1.5631E+00
  1.2282E+00  0.0000E+00  1.5568E+00  0.0000E+00  1.5568E+00  1.2282E+00
  7.2324E-01  0.0000E+00  9.1672E-01  0.0000E+00  9.1672E-01  7.2324E-01
  2.7020E-01  0.0000E+00  3.4248E-01  0.0000E+00  3.4248E-01  2.7020E-01
  2.6885E-01  0.0000E+00  3.4077E-01  0.0000E+00  3.4077E-01  2.6885E-01
  2.6168E-01  0.0000E+00  3.3168E-01  0.0000E+00  3.3168E-01  2.6168E-01
  3.3161E-01  0.0000E+00  4.2032E-01  0.0000E+00  4.2032E-01  3.3161E-01
  9.9676E-01  0.0000E+00  1.2634E+00  0.0000E+00  1.2634E+00  9.9676E-01
  1.7029E+00  0.0000E+00  2.1585E+00  0.0000E+00  2.1585E+00  1.7029E+00
  1.7604E+00  0.0000E+00  2.2313E+00  0.0000E+00  2.2313E+00  1.7604E+00
  1.2252E+00  0.0000E+00  1.5530E+00  0.0000E+00  1.5530E+00  1.2252E+00
  3.6432E-01  0.0000E+00  4.6178E-01  0.0000E+00  4.6178E-01  3.6432E-01
  3.1291E-01  0.0000E+00  3.9662E-01  0.0000E+00  3.9662E-01  3.1291E-01
  1.1497E-01  0.0000E+00  1.4573E-01  0.0000E+00  1.4573E-01  1.1497E-01
  8.5837E-02  0.0000E+00  1.0880E-01  0.0000E+00  1.0880E-01  8.5837E-02
  8.4717E-02  0.0000E+00  1.0738E-01  0.0000E+00  1.0738E-01  8.4717E-02
  1.5212E+00  0.0000E+00  1.9282E+00  0.0000E+00  1.9282E+00  1.5212E+00
  2.5006E+00  0.0000E+00  3.1695E+00  0.0000E+00  3.1695E+00  2.5006E+00
  2.1775E+00  0.0000E+00  2.7600E+00  0.0000E+00  2.7600E+00  2.1775E+00
  6.4151E-01  0.0000E+00  8.1312E-01  0.0000E+00  8.1312E-01  6.4151E-01
  9.6709E-02  0.0000E+00  1.2258E-01  0.0000E+00  1.2258E-01  9.6709E-02
  4.9840E-01  0.0000E+00  6.3173E-01  0.0000E+00  6.3173E-01  4.9840E-01
  4.3810E+00  0.0000E+00  5.5530E+00  0.0000E+00  5.5530E+00  4.3810E+00
  4.3542E+00  0.0000E+00  5.5190E+00  0.0000E+00  5.5190E+00  4.3542E+00
  1.4226E+00  0.0000E+00  1.8032E+00  0.0000E+00  1.8032E+00  1.4226E+00
  1.7588E+00  0.0000E+00  2.2293E+00  0.0000E+00  2.2293E+00  1.7588E+00
  3.7066E-01  0.0000E+00  4.6981E-01  0.0000E+00  4.6981E-01  3.7066E-01
  2.3352E-01  0.0000E+00  2.9599E-01  0.0000E+00  2.9599E-01  2.3352E-01
  1.8035E-01  0.0000E+00  2.2859E-01  0.0000E+00  2.2859E-01  1.8035E-01
  1.4516E-01  0.0000E+00  1.8399E-01  0.0000E+00  1.8399E-01  1.4516E-01
  4.7855E-01  0.0000E+00  6.0657E-01  0.0000E+00  6.0657E-01  4.7855E-01
  1.0129E+00  0.0000E+00  1.2839E+00  0.0000E+00  1.2839E+00  1.0129E+00
  3.1729E+00  0.0000E+00  4.0217E+00  0.0000E+00  4.0217E+00  3.1729E+00
  1.5776E+00  0.0000E+00  1.9996E+00  0.0000E+00  1.9996E+00  1.5776E+00
  2.0797E+00  0.0000E+00  2.6361E+00  0.0000E+00  2.6361E+00  2.0797E+00
  9.1849E-01  0.0000E+00  1.1642E+00  0.0000E+00  1.1642E+00  9.1849E-01
  2.8485E-01  0.0000E+00  3.6105E-01  0.0000E+00  3.6105E-01  2.8485E-01
  2.2618E-01  0.0000E+00  2.8669E-01  0.0000E+00  2.8669E-01  2.2618E-01
  1.7500E-01  0.0000E+00  2.2182E-01  0.0000E+00  2.2182E-01  1.7500E-01
  8.3147E-01  0.0000E+00  1.0539E+00  0.0000E+00  1.0539E+00  8.3147E-01
  2.0345E+00  0.0000E+00  2.5788E+00  0.0000E+00  2.5788E+00  2.0345E+00
  1.8368E+00  0.0000E+00  2.3282E+00  0.0000E+00  2.3282E+00  1.8368E+00
  1.6185E+00  0.0000E+00  2.0515E+00  0.0000E+00  2.0515E+00  1.6185E+00
  1.9622E+00  0.0000E+00  2.4871E+00  0.0000E+00  2.4871E+00  1.9622E+00
  4.4713E-01  0.0000E+00  5.6674E-01  0.0000E+00  5.6674E-01  4.4713E-01
  9.9928E-02  0.0000E+00  1.2666E-01  0.0000E+00  1.2666E-01  9.9928E-02
  1.5134E-01  0.0000E+00  1.9183E-01  0.0000E+00  1.9183E-01  1.5134E-01
  1.4205E-01  0.0000E+00  1.8005E-01  0.0000E+00  1.8005E-01  1.4205E-01
  6.7532E-01  0.0000E+00  8.5598E-01  0.0000E+00  8.5598E-01  6.7532E-01
  5.3548E-01  0.0000E+00  6.7873E-01  0.0000E+00  6.7873E-01  5.3548E-01
  3.0498E+00  0.0000E+00  3.8656E+00  0.0000E+00  3.8656E+00  3.0498E+00
  8.2106E-01  0.0000E+00  1.0407E+00  0.0000E+00  1.0407E+00  8.2106E-01
  3.3170E-01  0.0000E+00  4.2043E-01  0.0000E+00  4.2043E-01  3.3170E-01
  9.7151E-02  0.0000E+00  1.2314E-01  0.0000E+00  1.2314E-01  9.7151E-02
  1.2156E+00  0.0000E+00  1.5408E+00  0.0000E+00  1.5408E+00  1.2156E+00
  2.5003E+00  0.0000E+00  3.1692E+00  0.0000E+00  3.1692E+00  2.5003E+00
  2.0127E+00  0.0000E+00  2.5511E+00  0.0000E+00  2.5511E+00  2.0127E+00
  2.6025E+00  0.0000E+00  3.2987E+00  0.0000E+00  3.2987E+00  2.6025E+00
  1.1266E+00  0.0000E+00  1.4280E+00  0.0000E+00  1.4280E+00  1.1266E+00
  9.8887E-01  0.0000E+00  1.2534E+00  0.0000E+00  1.2534E+00  9.8887E-01
  5.8222E-01  0.0000E+00  7.3797E-01  0.0000E+00  7.3797E-01  5.8222E-01
  1.6461E-01  0.0000E+00  2.0865E-01  0.0000E+00  2.0865E-01  1.6461E-01
  1.8164E-01  0.0000E+00  2.3023E-01  0.0000E+00  2.3023E-01  1.8164E-01
  4.2930E-01  0.0000E+00  5.4414E-01  0.0000E+00  5.4414E-01  4.2930E-01
  1.7892E+00  0.0000E+00  2.2678E+00  0.0000E+00  2.2678E+00  1.7892E+00
  1.5609E+00  0.0000E+00  1.9784E+00  0.0000E+00  1.9784E+00  1.5609E+00
  8.7810E-01  0.0000E+00  1.1130E+00  0.0000E+00  1.1130E+00  8.7810E-01
  4.2904E-01  0.0000E+00  5.4381E-01  0.0000E+00  5.4381E-01  4.2904E-01
  1.7701E-01  0.0000E+00  2.2436E-01  0.0000E+00  2.2436E-01  1.7701E-01
  9.2567E-02  0.0000E+00  1.1733E-01  0.0000E+00  1.1733E-01  9.2567E-02
  3.7204E-01  0.0000E+00  4.7157E-01  0.0000E+00  4.7157E-01  3.7204E-01
  1.3222E+00  0.0000E+00  1.6759E+00  0.0000E+00  1.6759E+00  1.3222E+00
  1.8509E+00  0.0000E+00  2.3460E+00  0.0000E+00  2.3460E+00  1.8509E+00
  1.0756E+00  0.0000E+00  1.3633E+00  0.0000E+00  1.3633E+00  1.0756E+00
  4.2908E-01  0.0000E+00  5.4386E-01  0.0000E+00  5.4386E-01  4.2908E-01
  2.8777E-01  0.0000E+00  3.6475E-01  0.0000E+00  3.6475E-01  2.8777E-01
  1.1844E-01  0.0000E+00  1.5013E-01  0.0000E+00  1.5013E-01  1.1844E-01
  7.6618E-02  0.0000E+00  9.7114E-02  0.0000E+00  9.7114E-02  7.6618E-02
  4.4124E-02  0.0000E+00  5.5928E-02  0.0000E+00  5.5928E-02  4.4124E-02
  7.7169E-01  0.0000E+00  9.7813E-01  0.0000E+00  9.7813E-01  7.7169E-01
  1.0612E+00  0.0000E+00  1.3451E+00  0.0000E+00  1.3451E+00  1.0612E+00
  1.7302E+00  0.0000E+00  2.1930E+00  0.0000E+00  2.1930E+00  1.7302E+00
  3.4278E+00  0.0000E+00  4.3448E+00  0.0000E+00  4.3448E+00  3.4278E+00
  1.4155E+00  0.0000E+00  1.7942E+00  0.0000E+00  1.7942E+00  1.4155E+00
  1.8756E-01  0.0000E+00  2.3774E-01  0.0000E+00  2.3774E-01  1.8756E-01
  4.4823E-01  0.0000E+00  5.6814E-01  0.0000E+00  5.6814E-01  4.4823E-01
  1.8603E-01  0.0000E+00  2.3579E-01  0.0000E+00  2.3579E-01  1.8603E-01
  2.1342E-01  0.0000E+00  2.7051E-01  0.0000E+00  2.7051E-01  2.1342E-01
  8.2421E-01  0.0000E+00  1.0447E+00  0.0000E+00  1.0447E+00  8.2421E-01
  2.5846E+00  0.0000E+00  3.2760E+00  0.0000E+00  3.2760E+00  2.5846E+00
  8.1727E-01  0.0000E+00  1.0359E+00  0.0000E+00  1.0359E+00  8.1727E-01
  1.7106E+00  0.0000E+00  2.1682E+00  0.0000E+00  2.1682E+00  1.7106E+00
  1.6389E-01  0.0000E+00  2.0773E-01  0.0000E+00  2.0773E-01  1.6389E-01
  7.6952E-02  0.0000E+00  9.7537E-02  0.0000E+00  9.7537E-02  7.6952E-02
  3.9613E-02  0.0000E+00  5.0210E-02  0.0000E+00  5.0210E-02  3.9613E-02
  5.5975E-01  0.0000E+00  7.0949E-01  0.0000E+00  7.0949E-01  5.5975E-01
  2.2780E+00  0.0000E+00  2.8874E+00  0.0000E+00  2.8874E+00  2.2780E+00
  2.5112E+00  0.0000E+00  3.1830E+00  0.0000E+00  3.1830E+00  2.5112E+00
  1.8997E+00  0.0000E+00  2.4079E+00  0.0000E+00  2.4079E+00  1.8997E+00
  3.8595E-01  0.0000E+00  4.8919E-01  0.0000E+00  4.8919E-01  3.8595E-01
  2.3343E-01  0.0000E+00  2.9588E-01  0.0000E+00  2.9588E-01  2.3343E-01
  1.1015E-01  0.0000E+00  1.3962E-01  0.0000E+00  1.3962E-01  1.1015E-01
  1.3573E-01  0.0000E+00  1.7204E-01  0.0000E+00  1.7204E-01  1.3573E-01
  7.1729E-02  0.0000E+00  9.0917E-02  0.0000E+00  9.0917E-02  7.1729E-02
  1.8422E+00  0.0000E+00  2.3350E+00  0.0000E+00  2.3350E+00  1.8422E+00
  3.6475E+00  0.0000E+00  4.6233E+00  0.0000E+00  4.6233E+00  3.6475E+00
  2.9174E+00  0.0000E+00  3.6978E+00  0.0000E+00  3.6978E+00  2.9174E+00
  1.5011E+00  0.0000E+00  1.9026E+00  0.0000E+00  1.9026E+00  1.5011E+00
  6.5925E-01  0.0000E+00  8.3561E-01  0.0000E+00  8.3561E-01  6.5925E-01
  2.0664E-01  0.0000E+00  2.6192E-01  0.0000E+00  2.6192E-01  2.0664E-01
  1.0175E-01  0.0000E+00  1.2897E-01  0.0000E+00  1.2897E-01  1.0175E-01
  8.1088E-02  0.0000E+00  1.0278E-01  0.0000E+00  1.0278E-01  8.1088E-02
  5.4671E-02  0.0000E+00  6.9296E-02  0.0000E+00  6.9296E-02  5.4671E-02
  1.6348E+00  0.0000E+00  2.0721E+00  0.0000E+00  2.0721E+00  1.6348E+00
  2.2019E+00  0.0000E+00  2.7909E+00  0.0000E+00  2.7909E+00  2.2019E+00
  4.0432E+00  0.0000E+00  5.1248E+00  0.0000E+00  5.1248E+00  4.0432E+00
  2.7979E+00  0.0000E+00  3.5464E+00  0.0000E+00  3.5464E+00  2.7979E+00
  1.2358E+00  0.0000E+00  1.5664E+00  0.0000E+00  1.5664E+00  1.2358E+00
  2.5752E-01  0.0000E+00  3.2641E-01  0.0000E+00  3.2641E-01  2.5752E-01
  1.1440E-01  0.0000E+00  1.4500E-01  0.0000E+00  1.4500E-01  1.1440E-01
  5.7573E-02  0.0000E+00  7.2975E-02  0.0000E+00  7.2975E-02  5.7573E-02
  1.0897E-01  0.0000E+00  1.3812E-01  0.0000E+00  1.3812E-01  1.0897E-01
  3.1043E-01  0.0000E+00  3.9348E-01  0.0000E+00  3.9348E-01  3.1043E-01
  1.0519E+00  0.0000E+00  1.3333E+00  0.0000E+00  1.3333E+00  1.0519E+00
  2.3036E+00  0.0000E+00  2.9199E+00  0.0000E+00  2.9199E+00  2.3036E+00
  2.5589E+00  0.0000E+00  3.2434E+00  0.0000E+00  3.2434E+00  2.5589E+00
  8.9695E-01  0.0000E+00  1.1369E+00  0.0000E+00  1.1369E+00  8.9695E-01
  6.4340E-01  0.0000E+00  8.1552E-01  0.0000E+00  8.1552E-01  6.4340E-01
  4.6534E-01  0.0000E+00  5.8983E-01  0.0000E+00  5.8983E-01  4.6534E-01
  2.5417E-01  0.0000E+00  3.2216E-01  0.0000E+00  3.2216E-01  2.5417E-01
  1.9560E-01  0.0000E+00  2.4793E-01  0.0000E+00  2.4793E-01  1.9560E-01
  9.9889E-01  0.0000E+00  1.2661E+00  0.0000E+00  1.2661E+00  9.9889E-01
  1.7511E+00  0.0000E+00  2.2195E+00  0.0000E+00  2.2195E+00  1.7511E+00
  1.4936E+00  0.0000E+00  1.8931E+00  0.0000E+00  1.8931E+00  1.4936E+00
  1.0754E+00  0.0000E+00  1.3631E+00  0.0000E+00  1.3631E+00  1.0754E+00
  8.6934E-01  0.0000E+00  1.1019E+00  0.0000E+00  1.1019E+00  8.6934E-01
  2.1081E-01  0.0000E+00  2.6721E-01  0.0000E+00  2.6721E-01  2.1081E-01
  5.3816E-02  0.0000E+00  6.8213E-02  0.0000E+00  6.8213E-02  5.3816E-02
  5.6609E-01  0.0000E+00  7.1752E-01  0.0000E+00  7.1752E-01  5.6609E-01
  1.4338E+00  0.0000E+00  1.8174E+00  0.0000E+00  1.8174E+00  1.4338E+00
  1.5848E+00  0.0000E+00  2.0087E+00  0.0000E+00  2.0087E+00  1.5848E+00
  1.2328E+00  0.0000E+00  1.5626E+00  0.0000E+00  1.5626E+00  1.2328E+00
  1.4597E+00  0.0000E+00  1.8502E+00  0.0000E+00  1.8502E+00  1.4597E+00
  9.9778E-01  0.0000E+00  1.2647E+00  0.0000E+00  1.2647E+00  9.9778E-01
  5.3804E-01  0.0000E+00  6.8197E-01  0.0000E+00  6.8197E-01  5.3804E-01
  3.4325E-01  0.0000E+00  4.3507E-01  0.0000E+00  4.3507E-01  3.4325E-01
  2.5077E-01  0.0000E+00  3.1785E-01  0.0000E+00  3.1785E-01  2.5077E-01
  8.1530E-01  0.0000E+00  1.0334E+00  0.0000E+00  1.0334E+00  8.1530E-01
  2.2442E+00  0.0000E+00  2.8445E+00  0.0000E+00  2.8445E+00  2.2442E+00
  1.9676E+00  0.0000E+00  2.4939E+00  0.0000E+00  2.4939E+00  1.9676E+00
  1.2859E+00  0.0000E+00  1.6299E+00  0.0000E+00  1.6299E+00  1.2859E+00
  4.2262E-01  0.0000E+00  5.3568E-01  0.0000E+00  5.3568E-01  4.2262E-01
  9.0405E-02  0.0000E+00  1.1459E-01  0.0000E+00  1.1459E-01  9.0405E-02
